?
Axis	Energy	Elements=	1361
Axis	Position	Elements=	1
Axis	X	Elements=	1
Axis	Y	Elements=	1

C:\Users\AG Wittstock\Documents\Iza\06_27.01.2017\AgProbe_01\Mono 250µm\Multi Point\Survey.VGD


	Position (Pos)\	Pt #002	
	X (X)\µm	22667.7	
	Y (Y)\µm	7958.70	
Binding Energy (E)	
eV		Counts / s
462.000		1005.35	
461.000		1118.47	
460.000		989.290	
459.000		1012.38	
458.000		655.288	
457.000		629.853	
456.000		957.162	
455.000		949.799	
454.000		983.601	
453.000		718.541	
452.000		547.858	
451.000		933.066	
450.000		664.993	
449.000		666.332	
448.000		752.677	
447.000		939.090	
446.000		765.730	
445.000		747.323	
444.000		1014.39	
443.000		873.159	
442.000		942.771	
441.000		767.403	
440.000		1084.67	
439.000		1094.38	
438.000		853.414	
437.000		680.388	
436.000		766.064	
435.000		976.238	
434.000		1027.44	
433.000		993.307	
432.000		1131.19	
431.000		838.353	
430.000		1037.48	
429.000		1045.52	
428.000		1299.53	
427.000		900.268	
426.000		989.960	
425.000		735.609	
424.000		896.586	
423.000		1061.91	
422.000		709.505	
421.000		980.254	
420.000		763.722	
419.000		942.771	
418.000		1153.61	
417.000		1016.73	
416.000		903.614	
415.000		655.288	
414.000		1014.73	
413.000		1037.15	
412.000		948.126	
411.000		696.118	
410.000		1015.39	
409.000		742.972	
408.000		537.483	
407.000		609.772	
406.000		893.574	
405.000		809.572	
404.000		782.463	
403.000		1062.25	
402.000		1043.84	
401.000		754.016	
400.000		866.131	
399.000		899.598	
398.000		1164.32	
397.000		1087.01	
396.000		731.593	
395.000		782.129	
394.000		1242.30	
393.000		1373.16	
392.000		1229.25	
391.000		957.497	
390.000		969.880	
389.000		976.573	
388.000		754.016	
387.000		639.224	
386.000		854.083	
385.000		920.348	
384.000		998.661	
383.000		983.266	
382.000		531.124	
381.000		691.767	
380.000		831.660	
379.000		869.478	
378.000		966.867	
377.000		1138.55	
376.000		1392.57	
375.000		2617.80	
374.000		2544.85	
373.000		1835.68	
372.000		964.525	
371.000		755.355	
370.000		1220.21	
369.000		3269.08	
368.000		3427.38	
367.000		1463.52	
366.000		322.289	
365.000		110.776	
364.000		266.399	
363.000		92.3695	
362.000		199.465	
361.000		125.502	
360.000		90.6961	
359.000		90.6961	
358.000		143.240	
357.000		191.098	
356.000		101.740	
355.000		142.236	
354.000		127.510	
353.000		157.965	
352.000		161.981	
351.000		68.2731	
350.000		168.005	
349.000		119.813	
348.000		148.594	
347.000		153.614	
346.000		19.4110	
345.000		78.6479	
344.000		63.9224	
343.000		51.5395	
342.000		97.7242	
341.000		309.572	
340.000		297.858	
339.000		108.768	
338.000		175.703	
337.000		117.805	
336.000		242.303	
335.000		85.0067	
334.000		54.8862	
