?
Axis	Energy	Elements=	1361
Axis	Position	Elements=	1
Axis	X	Elements=	1
Axis	Y	Elements=	1

C:\Users\AG Wittstock\Documents\Iza\06_27.01.2017\Grosz_03\Mono 500µm\Multi Point\Survey.VGD


	Position (Pos)\	Pt #003	
	X (X)\µm	22023.6	
	Y (Y)\µm	2940.10	
Binding Energy (E)	
eV		Counts / s
302.000		64252.2	
301.000		60968.1	
300.000		61225.1	
299.000		59399.2	
298.000		57410.6	
297.000		60123.1	
296.000		58936.9	
295.000		59108.8	
294.000		59856.0	
293.000		56359.2	
292.000		54351.2	
291.000		54782.3	
290.000		58776.1	
289.000		65299.0	
288.000		76286.1	
287.000		110356.	
286.000		188520.	
285.000		222533.	
284.000		145491.	
283.000		64526.3	
282.000		46427.5	
281.000		41600.2	
280.000		42254.4	
279.000		41841.6	
278.000		40482.3	
277.000		40791.0	
276.000		41396.8	
275.000		40121.9	
274.000		40696.6	
273.000		43144.4	
272.000		42691.4	
271.000		44446.8	
270.000		42766.5	
269.000		41855.8	
268.000		41944.2	
267.000		41984.7	
266.000		40954.4	
265.000		39741.0	
264.000		39879.5	
263.000		39680.7	
262.000		39839.0	
261.000		39923.5	
260.000		40049.8	
259.000		39172.9	
258.000		39245.2	
257.000		39930.7	
256.000		40813.5	
255.000		41351.8	
254.000		42379.1	
253.000		40497.6	
252.000		41297.4	
251.000		41485.1	
250.000		42990.0	
249.000		42296.4	
248.000		41809.2	
247.000		41654.2	
246.000		42578.3	
245.000		43209.4	
244.000		43559.2	
243.000		44426.5	
242.000		41990.0	
241.000		41938.8	
240.000		42431.5	
239.000		41350.2	
238.000		40489.0	
237.000		40557.4	
236.000		42380.7	
235.000		40996.6	
234.000		41588.4	
233.000		42394.4	
232.000		41463.5	
231.000		41911.0	
230.000		40440.2	
229.000		41728.7	
228.000		42101.6	
227.000		41983.3	
226.000		41536.5	
225.000		42413.9	
224.000		43462.7	
223.000		42113.9	
222.000		42577.7	
221.000		41976.1	
220.000		42340.0	
219.000		43488.0	
218.000		43684.9	
217.000		42243.8	
216.000		43334.3	
215.000		42397.8	
214.000		43333.9	
213.000		42534.3	
212.000		42746.4	
211.000		43754.0	
210.000		41641.6	
209.000		41800.0	
208.000		42966.7	
207.000		42748.0	
206.000		42200.6	
205.000		42492.2	
204.000		42857.6	
203.000		43618.1	
202.000		46218.3	
201.000		47610.6	
200.000		49944.0	
199.000		49360.6	
198.000		45651.6	
197.000		44012.9	
196.000		43129.9	
195.000		43418.3	
194.000		42064.3	
193.000		42337.6	
192.000		42313.3	
191.000		42234.9	
190.000		42875.1	
189.000		42951.0	
188.000		44993.4	
187.000		45111.8	
186.000		44819.5	
185.000		46372.5	
184.000		43607.8	
183.000		43754.6	
182.000		44891.2	
181.000		44100.8	
180.000		44917.7	
179.000		45664.1	
178.000		44525.3	
